meshblock_id,deprivation_index,deprivation_scores
797200,8,1058
797300,8,1066
797400,10,1213
797500,10,1255
797600,9,1138
797700,9,1112
797800,9,1091
797900,9,1134
798000,7,1030
798101,9,1096
798102,10,1159
798200,9,1096
798300,10,1171
798400,10,1255
798500,9,1106
798600,10,1190
798700,9,1106
798802,9,1136
798803,9,1136
798804,8,1065
798901,9,1136
798902,9,1092
799000,10,1310
799102,10,1351
799105,10,1447
799106,10,1201
799107,10,1239
799108,9,1139
799109,10,1369
799110,7,1027
799111,9,1132
799112,8,1031
799113,7,1027
799117,7,1018
799118,8,1038
799120,8,1038
799121,8,1038
799122,7,1018
799123,7,1018
799124,8,1038
799125,8,1038
799126,8,1074
799127,8,1053
799128,9,1115
799129,7,1018
799130,8,1074
799131,8,1038
799132,9,1115
799133,8,1074
799134,4,944
799200,10,1178
799300,10,1178
799400,9,1077
799500,10,1217
799600,10,1289
799700,10,1239
799800,10,1298
799900,10,1298
800000,10,1201
800101,1,898
800102,1,898
800103,4,944
800201,4,936
800202,2,904
800303,9,1113
800304,7,1029
800305,10,1377
800307,10,1278
800308,10,1158
800309,10,1513
800310,10,1321
800311,10,1278
800312,10,1278
800313,10,1158
800314,10,1312
800315,10,1278
800400,4,948
800500,2,900
800600,10,1167
800700,10,1326
800800,10,1439
800900,9,1134
801001,9,1136
801002,8,1065
801101,9,1112
801102,10,1298
801103,10,1298
801104,10,1294
801200,10,1294
801300,9,1120
801400,9,1098
801500,10,1242
801600,5,974
801700,8,1033
801800,4,939
801901,8,1052
801902,4,950
802000,6,983
802100,9,1090
802200,6,988
802300,3,933
802400,7,1014
802501,9,1115
802502,5,974
802600,4,950
802700,3,933
802801,8,1052
802802,4,950
802803,4,950
802900,5,957
803000,5,964
803100,5,955
803200,3,929
803301,4,951
803302,4,951
803303,5,961
803400,8,1052
803500,8,1068
803601,8,1054
803602,5,955
803701,8,1068
803702,8,1054
803703,8,1033
803801,8,1047
803802,8,1047
803803,8,1033
803900,8,1072
804000,10,1326
804100,10,1372
804200,8,1072
804300,9,1090
804400,6,988
804500,5,958
804600,6,993
804701,6,989
804702,8,1052
804801,6,979
804802,10,1150
804901,10,1178
804902,10,1220
805000,10,1178
805100,7,1025
805200,10,1150
805300,8,1051
805400,8,1063
805500,8,1047
805601,5,966
805602,6,977
805604,6,991
805605,6,991
805701,4,938
805703,6,977
805704,6,991
805705,6,977
805801,4,938
805802,4,938
805803,3,917
805901,6,979
805902,6,989
806001,5,967
806002,3,917
806101,6,998
806102,6,998
806103,6,989
806203,5,956
806204,1,880
806205,2,912
806206,2,910
806207,3,925
806208,4,939
806301,4,935
806303,5,966
806304,5,966
806401,4,945
806402,4,945
806502,1,878
806506,3,924
806601,3,924
806602,1,871
806603,3,932
806604,1,878
806700,1,876
806800,6,993
806900,2,905
807000,2,912
807100,1,885
807200,4,946
807300,2,913
807400,4,946
807500,3,927
807600,2,905
807700,2,905
807802,4,944
807803,1,878
807804,3,929
807900,3,929
808001,5,974
808002,1,871
808101,2,902
808102,2,904
808200,1,889
808301,2,904
808302,2,904
808402,3,925
808403,3,919
808404,5,960
808501,7,1029
808502,2,902
808602,6,993
808603,2,904
808604,1,878
808605,1,878
808606,2,904
808608,3,930
808701,7,1006
808702,3,927
808800,1,886
808901,3,929
808902,1,869
809002,5,965
809003,3,925
809004,5,965
809005,3,927
809006,5,965
809101,6,999
809103,3,925
809104,5,960
809200,3,927
809300,7,1028
809400,5,960
809600,2,911
809701,2,909
809702,1,893
809800,2,909
809900,1,898
810000,1,896
810100,2,912
810200,2,905
810300,2,911
810400,3,924
810500,2,913
810603,5,956
810604,3,934
810605,3,924
810606,4,946
810607,5,956
810608,5,972
810609,6,983
810610,6,983
810611,6,983
810612,5,956
810700,1,898
810800,4,936
810901,10,1185
810902,1,884
810903,1,884
810904,2,911
811001,3,930
811002,10,1185
811100,2,911
811200,2,916
811300,2,915
811401,2,911
811402,3,933
811500,3,929
811600,2,908
811700,5,964
811802,5,964
811803,2,916
811804,2,916
811805,1,893
811900,3,928
812001,4,940
812002,4,940
812100,7,1008
812201,4,940
812202,3,922
812301,5,966
812303,5,962
812304,,
812400,3,922
812500,2,916
812600,1,882
812700,1,882
812800,8,1063
812900,6,988
813001,3,933
813002,3,933
813100,3,933
813200,2,904
813300,4,946
813400,1,897
813501,9,1103
813502,9,1103
813601,8,1063
813602,3,933
813701,3,929
813702,4,950
813800,4,950
813900,2,911
814001,2,911
814002,1,896
814003,3,921
814100,3,921
814200,1,894
814303,3,925
814304,1,895
814305,5,960
814306,1,872
814402,5,968
814403,5,956
814404,5,968
814501,3,926
814502,5,956
814600,4,951
814701,4,951
814702,4,951
814800,2,914
814900,2,914
815000,4,941
815100,4,941
815200,3,921
815301,1,893
815302,1,893
815303,1,893
815304,1,880
815401,3,930
815402,2,902
815501,1,892
815503,2,902
815504,2,908
815603,1,894
815604,2,907
815605,2,905
815702,3,933
815704,3,924
815801,3,933
815802,3,933
815900,1,880
816000,2,905
816100,2,906
816200,2,911
816302,3,929
816303,1,895
816304,1,895
816305,2,911
816401,1,889
816403,3,929
816404,5,974
816405,1,889
816504,4,945
816508,4,942
816509,2,904
816510,2,904
816511,4,942
816512,4,942
816513,2,904
816514,2,904
816515,2,899
816516,2,899
816517,2,898
816518,2,899
816519,2,911
816520,2,911
816521,1,892
816522,1,892
816523,1,892
816524,1,892
816525,1,892
816526,7,1027
816527,1,897
816528,1,897
816529,1,871
816530,2,898
816531,2,914
816532,1,894
816533,1,894
816534,1,871
816535,1,871
816536,1,880
816537,2,911
816538,1,861
816539,1,880
816600,7,1021
816701,4,945
816702,3,933
816703,3,931
816704,7,1021
816705,2,906
816800,3,917
816900,3,919
817001,4,943
817002,8,1056
817101,8,1056
817102,8,1056
817200,4,936
817300,8,1059
817400,10,1260
817500,8,1034
817600,7,1027
817701,10,1250
817702,10,1169
817703,10,1169
817704,10,1232
817705,10,1260
817706,10,1152
817800,7,1025
817901,10,1191
817902,8,1042
817903,10,1152
818000,7,1005
818101,7,1009
818102,7,1009
818103,7,1009
818200,8,1032
818300,8,1042
818400,9,1118
818500,9,1131
818600,8,1059
818700,8,1059
818800,8,1051
819000,8,1059
819200,10,1480
819301,10,1460
819302,10,1460
819400,10,1409
819501,10,1289
819502,10,1289
819600,10,1185
819700,10,1231
819800,8,1053
819900,7,1001
820000,9,1114
820100,10,1145
820200,10,1393
820300,10,1276
820400,9,1131
820503,9,1104
820504,3,934
820505,3,934
820506,8,1046
820507,8,1046
820508,8,1046
820600,4,940
820701,5,971
820702,6,989
820703,5,962
820704,5,962
820800,8,1030
820900,8,1030
821001,8,1052
821002,5,968
821101,6,991
821102,5,958
821200,6,991
821301,2,910
821302,5,972
821303,5,956
821400,9,1131
821500,9,1102
821600,8,1051
821700,8,1041
821800,7,1022
821900,6,995
822000,6,995
822100,7,1003
822200,7,1003
822300,4,937
822401,2,909
822405,9,1081
822406,7,1017
822407,5,966
822408,4,940
822409,2,903
822410,4,938
822411,5,958
822412,5,972
822413,2,898
822414,2,903
822415,4,938
822416,2,898
822417,2,898
822418,2,903
822419,2,916
822500,3,922
822600,3,927
822701,2,916
822702,7,1002
822703,3,927
822704,7,1002
822705,7,1002
822800,3,926
822900,5,961
823000,8,1051
823100,8,1056
823200,8,1056
823300,8,1058
823401,4,945
823403,3,919
823404,3,919
823405,3,925
823406,3,925
823407,4,945
823408,4,947
823409,4,947
823410,4,945
823411,4,945
823500,4,947
823600,8,1056
823700,8,1056
823800,8,1056
823900,8,1058
824000,9,1078
824100,5,965
824200,3,922
824301,2,900
824302,3,926
824401,2,900
824402,5,970
824403,2,900
824404,3,928
824405,3,928
824406,4,951
824407,1,890
824408,3,926
824500,6,981
824601,6,981
824602,7,1002
824700,5,957
824801,2,904
824803,2,904
824804,5,957
824901,6,980
824903,2,904
824904,4,936
825000,6,984
825101,5,966
825103,5,962
825105,,
825106,3,924
825201,5,966
825202,4,936
825301,5,966
825302,4,936
825400,3,924
825500,3,929
825600,5,959
825700,5,959
825800,7,1008
825900,6,984
826000,6,980
826100,6,980
826201,6,980
826202,6,981
826300,6,981
826400,6,986
826500,6,986
826601,6,986
826602,2,904
826603,3,919
826700,2,914
826802,1,894
826803,1,878
826804,6,981
826902,1,896
826903,2,911
826904,3,917
826905,2,900
826906,3,917
826907,3,917
826908,3,926
826909,2,900
827001,2,900
827003,2,900
827004,2,903
827100,5,970
827200,3,926
827300,2,900
827400,3,929
827500,6,981
827601,3,926
827603,6,981
827604,6,981
827700,3,920
827800,3,920
827901,3,929
827902,1,880
828001,1,880
828002,5,970
828003,4,941
828100,6,980
828202,6,980
828203,1,896
828204,3,920
828302,6,980
828303,4,951
828304,4,941
828400,6,980
828501,2,914
828503,6,980
828504,3,923
828505,2,914
828602,2,914
828603,6,976
828604,2,914
828700,6,976
828800,5,956
828900,6,976
829000,5,974
829100,4,935
829200,7,1005
829300,6,979
829401,6,997
829402,6,997
829403,6,997
829404,6,997
829405,6,997
829406,6,997
829407,6,997
829408,6,997
829409,6,997
829410,6,997
829411,6,997
829500,8,1052
829600,6,979
829700,6,979
829800,7,1027
829900,7,1027
830000,4,939
830100,5,962
830200,4,939
830300,4,939
830400,5,962
830500,5,973
830600,6,975
830700,6,975
830800,5,963
830900,5,962
831000,9,1124
831100,9,1124
831200,2,907
831300,2,907
831400,4,945
831500,4,945
831601,2,914
831602,2,907
831700,2,914
831800,2,904
831900,3,919
832000,4,937
832101,2,908
832102,2,908
832103,3,934
832201,3,920
832202,4,937
832300,4,937
832400,3,919
832500,3,919
832601,4,944
832700,4,944
832800,2,903
832900,4,945
833001,3,917
833002,5,962
833101,5,962
833102,5,962
833201,1,869
833203,3,921
833204,3,921
833205,4,945
833206,3,934
833207,2,908
833300,3,921
833400,3,921
833500,3,917
833601,6,994
833602,4,944
833701,5,973
833702,8,1032
833800,4,949
834000,3,930
834100,2,909
834200,2,909
834300,2,909
834400,3,925
834501,3,917
834502,4,937
834503,2,916
834600,8,1049
834701,6,984
834702,6,994
834800,10,1142
834900,6,994
835000,8,1066
835101,6,975
835102,4,947
835201,4,947
835202,7,1021
835300,5,965
835401,6,975
835402,5,955
835403,5,955
835404,5,955
835405,4,947
835406,7,1023
835407,7,1023
835408,7,1023
835501,7,1017
835502,3,923
835503,2,900
835504,5,965
835601,2,909
835603,1,869
835604,1,893
835605,1,893
835801,5,962
835803,5,956
835804,5,968
835900,7,1010
836000,4,941
836100,8,1060
836200,8,1056
836300,10,1188
836400,10,1188
836500,9,1127
836600,10,1152
836701,10,1188
836702,6,984
836703,10,1152
836800,6,985
836901,5,955
836902,5,958
836903,2,908
836904,6,999
837001,7,1029
837002,5,970
837101,5,971
837102,6,983
837201,9,1132
837203,9,1081
837204,6,984
837205,6,984
837206,9,1081
837207,6,984
837208,9,1081
837300,8,1049
837400,10,1142
837500,10,1142
837600,10,1142
837700,9,1079
837800,2,912
838101,5,968
838102,3,923
838200,6,995
838300,9,1108
838400,9,1075
838500,9,1075
838600,9,1075
838700,9,1075
838800,9,1090
838900,6,991
839000,9,1075
839100,9,1075
839200,9,1075
839300,8,1073
839401,9,1090
839500,9,1090
839600,7,1005
839700,8,1066
839800,10,1272
839900,8,1066
840000,10,1176
840101,10,1180
840102,7,1009
840103,10,1180
840104,7,1009
840105,7,1009
840200,5,969
840300,2,904
840400,2,904
840500,5,974
840601,9,1095
840603,8,1033
840700,8,1051
840801,8,1051
840802,9,1090
840902,9,1090
841001,8,1042
841002,6,976
841100,8,1042
841200,6,976
841300,5,974
841400,5,968
841501,2,902
841502,4,953
841600,4,953
841700,5,974
841801,2,908
841802,5,974
841900,2,907
842000,6,978
842101,6,977
842102,7,1013
842200,6,978
842300,4,949
842401,2,907
842402,6,978
842500,4,949
842601,4,949
842602,4,949
842700,5,956
842800,5,974
842900,5,968
843000,4,942
843100,7,1009
843200,4,942
843300,5,974
843401,5,974
843402,3,924
843403,7,1009
843404,7,1009
843500,3,924
843600,5,974
843700,4,935
843800,3,932
843900,5,970
844000,5,970
844100,2,905
844200,3,933
844300,2,915
844400,4,951
844500,5,958
844600,4,945
844700,4,935
844800,6,976
844901,6,976
844902,6,976
845000,6,981
845100,3,926
845200,6,983
845300,6,983
845400,8,1043
845500,8,1061
845600,8,1043
845700,9,1126
845800,9,1126
845900,6,976
846000,6,983
846101,6,983
846102,9,1103
846103,9,1128
846200,6,983
846300,7,1026
846402,7,1012
846500,6,976
846601,6,976
846602,6,987
846700,6,987
846800,6,987
846900,7,1012
847000,7,1012
847102,7,1012
847200,6,998
847300,6,998
847400,6,998
847500,5,973
847600,5,973
847700,7,1014
847800,7,1012
847900,6,998
848001,7,1014
848002,7,1014
848100,7,1008
848201,7,1014
848300,7,1014
848400,9,1120
848500,5,973
848600,5,973
848700,9,1099
848800,9,1099
848900,9,1099
849001,7,1026
849002,5,965
849100,5,965
849200,5,965
849300,6,994
849400,6,992
849500,6,994
849600,6,994
850200,6,979
850300,9,1124
850400,10,1167
850500,9,1124
850600,9,1124
850800,7,1008
850900,9,1120
851000,9,1120
851200,10,1146
851300,10,1330
851400,10,1233
851500,10,1251
851600,10,1261
851700,10,1251
851800,10,1322
851900,6,979
852001,5,961
852002,6,979
852100,5,961
852200,5,974
852300,6,979
852400,3,928
852500,6,988
852600,3,928
852700,7,1016
852800,6,988
852900,5,971
853000,3,928
853100,3,928
853201,7,1013
853202,8,1054
853203,7,1013
853300,7,1018
853400,7,1018
853500,6,988
853600,7,1018
853700,5,956
853801,3,919
853802,5,971
853900,2,909
854001,9,1079
854002,9,1079
854101,6,978
854102,9,1078
854103,6,978
854104,6,978
854201,9,1079
854202,9,1078
854300,9,1094
854400,9,1079
854501,9,1094
854502,8,1070
854503,9,1094
854504,8,1070
854505,8,1070
854506,8,1070
854600,9,1094
854700,7,1021
854800,8,1055
854901,6,984
854902,8,1057
855001,8,1032
855002,8,1032
855003,8,1050
855100,8,1046
855201,8,1048
855202,8,1048
855203,7,1023
855204,4,939
855300,7,1021
855400,8,1054
855500,9,1120
855600,8,1034
855701,10,1164
855702,8,1034
855801,10,1164
855802,7,1003
855901,10,1169
855902,10,1169
855903,10,1169
856001,10,1159
856002,7,1008
856003,7,1008
856004,10,1159
856005,10,1169
856101,8,1058
856102,10,1166
856104,8,1058
856105,7,1008
856106,7,1008
856200,9,1098
856300,7,1013
856500,10,1203
856600,10,1203
856700,9,1140
856800,10,1195
856900,9,1077
857000,9,1077
857100,10,1195
857200,10,1164
857300,10,1228
857400,9,1120
857500,9,1120
857600,9,1120
857700,10,1164
857800,9,1089
857900,7,1027
858000,10,1223
858100,10,1223
858200,10,1303
858300,10,1255
858401,10,1303
858402,10,1303
858403,10,1303
858500,10,1170
858601,10,1185
858602,10,1185
858700,10,1185
858800,10,1200
858900,10,1161
859000,10,1253
859100,7,1027
859200,10,1170
859300,5,965
859400,5,971
859500,5,965
859600,7,1007
859702,5,956
859703,4,953
859704,1,883
859705,2,900
859801,5,956
859802,1,894
859900,4,936
860000,2,901
860100,3,926
860200,4,936
860300,2,903
860400,3,930
860500,6,981
860600,6,984
860700,7,1016
860800,6,988
860900,4,938
861000,1,897
861100,1,897
861201,5,956
861202,5,964
861301,5,964
861302,5,964
861401,6,980
861402,4,947
861502,4,947
861503,8,1042
861504,8,1042
861600,4,953
861700,4,953
861800,4,947
861900,5,974
862000,5,974
862100,5,974
862303,,
862501,10,1165
862502,8,1073
862600,5,955
862700,7,1028
862800,7,1028
862900,5,955
863000,7,1029
863200,9,1106
863300,9,1097
863400,8,1039
863500,8,1039
863600,5,968
863700,8,1050
863800,5,969
863900,5,969
864000,4,950
864100,10,1173
864200,9,1076
864300,10,1184
864400,10,1183
864500,10,1240
864600,10,1400
864700,10,1270
864800,9,1132
864900,10,1362
865000,10,1362
865100,9,1132
865200,10,1176
865300,8,1064
865400,7,1015
865500,9,1083
865600,5,959
865700,2,914
865800,6,976
865901,6,998
865902,6,998
865903,9,1083
865904,7,1015
866001,9,1083
866002,4,949
866003,6,998
866004,4,949
866100,4,948
866200,9,1127
866400,6,976
866500,10,1152
866600,10,1206
866700,10,1267
866800,10,1395
866900,10,1377
867000,10,1377
867100,10,1170
867200,10,1170
867300,9,1116
867400,8,1040
867500,9,1116
867600,9,1093
867700,4,938
867800,3,933
867900,2,911
868000,1,889
868100,6,975
868200,1,892
868300,8,1069
868400,1,882
868501,1,895
868502,2,916
868600,1,887
868700,2,914
868800,5,962
868900,2,910
869000,8,1064
869100,2,903
869200,2,910
869300,5,962
869400,8,1064
869500,8,1069
869600,8,1062
869700,9,1114
869800,8,1068
869900,9,1114
870000,8,1068
870100,7,1007
870200,6,976
870300,10,1249
870400,10,1230
870500,10,1278
870600,10,1264
870700,10,1252
870801,10,1252
870802,10,1270
870900,8,1036
871000,10,1163
871100,8,1033
871200,8,1033
871300,8,1033
871400,7,1028
871500,10,1308
871600,4,950
871700,6,990
871800,6,990
871900,8,1062
872000,9,1077
872100,9,1077
872201,9,1099
872202,8,1073
872203,9,1099
872301,9,1086
872302,8,1070
872400,9,1085
872500,7,1008
872600,7,1008
872701,8,1065
872702,8,1065
872800,4,945
872900,9,1106
873000,9,1093
873100,8,1059
873201,9,1086
873202,8,1059
873300,10,1239
873400,10,1333
873500,10,1311
873600,8,1032
873701,10,1239
873702,9,1086
873800,10,1179
873900,10,1287
874000,10,1391
874100,10,1177
874200,9,1086
874300,10,1177
874400,10,1258
874500,10,1287
874600,10,1240
874700,8,1034
874800,8,1056
874900,9,1111
875000,10,1253
875100,10,1244
875202,9,1094
875203,2,898
875204,2,898
875205,10,1360
875300,9,1088
875400,9,1088
875500,8,1045
875600,10,1249
875700,10,1185
875800,10,1249
875900,10,1185
876000,10,1214
876100,10,1184
876201,8,1045
876202,4,938
876300,5,959
876400,7,1029
876500,5,959
876600,3,922
876701,1,875
876702,2,901
876800,3,929
876900,3,920
877000,7,1029
877100,7,1019
877201,4,937
877202,3,929
877300,5,957
877400,8,1045
877500,4,952
877600,7,1004
877700,8,1063
877800,4,952
877900,3,930
878000,6,998
878100,6,986
878200,6,986
878300,5,961
878401,9,1119
878402,10,1161
878501,10,1263
878502,10,1308
878503,10,1263
878601,3,921
878602,2,912
878700,2,912
878800,3,918
878900,3,932
879000,2,915
879100,9,1134
879200,2,916
879300,3,933
879400,3,933
879500,2,909
879601,8,1048
879602,10,1315
879603,10,1315
879700,8,1059
879800,8,1059
879900,9,1090
880000,9,1093
880100,5,958
880201,5,958
880202,5,969
880300,8,1059
880400,7,1003
880500,5,969
880600,5,969
880700,6,981
880800,7,1008
880900,7,1003
881000,10,1169
881100,5,970
881200,7,1013
881300,9,1078
881400,7,1011
881500,7,1011
881600,5,970
881700,7,1008
881800,7,1016
881900,10,1146
882000,6,983
882100,5,963
882200,5,964
882300,5,966
882400,5,960
882600,4,935
882700,6,984
882900,7,1013
883000,9,1115
883200,9,1115
883300,7,1006
883400,2,913
883500,6,978
883600,4,953
883700,1,892
883800,4,951
883900,4,953
884000,5,968
884100,5,968
884201,2,915
884202,2,899
884300,8,1039
884400,3,918
884500,4,953
884600,1,875
884700,6,985
884800,8,1070
884900,8,1036
885000,9,1123
885100,8,1061
885200,7,1013
885300,7,1025
885400,7,1018
885501,7,1018
885502,7,1006
885600,7,1006
885700,7,1025
885801,4,942
885802,4,942
885900,8,1047
886000,8,1062
886100,6,986
886200,9,1083
886300,9,1083
886400,5,969
886500,5,969
886600,9,1105
886700,8,1049
886800,9,1105
886901,5,970
886902,5,973
887000,5,970
887100,7,1010
887200,3,925
887300,5,973
887400,5,971
887501,5,971
887502,4,939
887503,5,973
887601,6,983
887602,6,983
887701,4,946
887702,4,939
887800,9,1122
887900,8,1054
888000,6,998
888100,8,1054
888200,8,1061
888301,5,960
888302,8,1043
888400,7,1027
888500,8,1061
888600,5,960
888700,3,933
888800,2,913
888900,6,986
889000,7,1012
889100,7,1013
889201,4,946
889202,7,1013
889301,7,1013
889302,6,978
889401,4,952
889403,6,998
889404,3,929
889405,3,929
889406,2,911
889407,3,929
889408,2,911
889409,6,991
889500,8,1070
889600,9,1124
889701,6,991
889702,9,1124
889800,10,1167
889900,10,1154
890000,8,1033
890100,9,1130
890200,10,1157
890300,9,1080
890400,9,1135
890500,9,1085
890600,9,1081
890700,9,1094
890800,7,1022
890900,5,970
891000,4,939
891100,7,1022
891200,5,962
891300,4,937
891400,8,1036
891500,7,1030
891600,8,1036
891700,8,1059
891801,9,1087
891802,8,1067
891900,10,1176
892000,7,1010
892100,8,1049
892200,7,1017
892300,6,981
892400,7,1013
892500,9,1139
892600,9,1139
892700,9,1079
892800,9,1079
892900,6,998
893000,9,1079
893100,9,1079
893200,9,1098
893300,7,1023
893400,9,1092
893500,9,1092
893600,9,1121
893700,9,1121
893801,10,1184
893802,9,1092
893901,9,1092
893902,10,1184
894000,9,1139
894100,10,1534
894300,8,1065
894400,9,1108
894500,6,994
894600,7,1029
894700,9,1115
894800,9,1079
894900,9,1079
895000,9,1079
895100,9,1121
895200,7,1019
895300,8,1070
895400,7,1022
895500,9,1125
895600,6,986
895700,6,995
895800,8,1031
895900,8,1047
896001,6,984
896002,,
896100,10,1212
896200,9,1115
896300,8,1047
896401,7,1015
896402,9,1116
